"date","top1","top2","top3","top4","top5","top1_count","top2_count","top3_count","top4_count","top5_count","total_publications","top_list"
"2025-04-19","Semiconductor materials and devices","Advanced Memory and Neural Computing","GaN-based semiconductor devices and materials","High-Temperature Coating Behaviors","Welding Techniques and Residual Stresses","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|Advanced Memory and Neural Computing|GaN-based semiconductor devices and materials|High-Temperature Coating Behaviors|Welding Techniques and Residual Stresses"
"2025-04-20","Electronic and Structural Properties of Oxides","Semiconductor materials and devices","Thin-Film Transistor Technologies","nanoparticles nucleation surface interactions","","2.0","2.0","1.0","1.0","","2","Electronic and Structural Properties of Oxides|Semiconductor materials and devices|Thin-Film Transistor Technologies|nanoparticles nucleation surface interactions"
"2025-04-21","Semiconductor materials and devices","Advancements in Battery Materials","Electron and X-Ray Spectroscopy Techniques","Thin-Film Transistor Technologies","Advanced Memory and Neural Computing","9.0","2.0","2.0","2.0","1.0","9","Semiconductor materials and devices|Advancements in Battery Materials|Electron and X-Ray Spectroscopy Techniques|Thin-Film Transistor Technologies|Advanced Memory and Neural Computing"
"2025-04-22","Semiconductor materials and devices","Copper Interconnects and Reliability","3D IC and TSV technologies","Advancements in Photolithography Techniques","Electronic and Structural Properties of Oxides","15.0","5.0","3.0","3.0","3.0","15","Semiconductor materials and devices|Copper Interconnects and Reliability|3D IC and TSV technologies|Advancements in Photolithography Techniques|Electronic and Structural Properties of Oxides"
"2025-04-23","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advancements in Battery Materials","Fuel Cells and Related Materials","Integrated Circuits and Semiconductor Failure Analysis","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advancements in Battery Materials|Fuel Cells and Related Materials|Integrated Circuits and Semiconductor Failure Analysis"
"2025-04-24","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Integrated Circuits and Semiconductor Failure Analysis","Electronic and Structural Properties of Oxides","GaN-based semiconductor devices and materials","11.0","5.0","3.0","2.0","2.0","11","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Integrated Circuits and Semiconductor Failure Analysis|Electronic and Structural Properties of Oxides|GaN-based semiconductor devices and materials"
"2025-04-25","Semiconductor materials and devices","Transition Metal Oxide Nanomaterials","Advanced ceramic materials synthesis","Analytical Chemistry and Sensors","Catalytic Processes in Materials Science","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Transition Metal Oxide Nanomaterials|Advanced ceramic materials synthesis|Analytical Chemistry and Sensors|Catalytic Processes in Materials Science"
"2025-04-26","Advancements in Semiconductor Devices and Circuit Design","Fuel Cells and Related Materials","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Advancements in Semiconductor Devices and Circuit Design|Fuel Cells and Related Materials|Semiconductor materials and devices"
"2025-04-27","Semiconductor materials and devices","Advanced Data Storage Technologies","Advancements in Semiconductor Devices and Circuit Design","VLSI and Analog Circuit Testing","ZnO doping and properties","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|Advanced Data Storage Technologies|Advancements in Semiconductor Devices and Circuit Design|VLSI and Analog Circuit Testing|ZnO doping and properties"
"2025-04-28","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","4.0","3.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides"
"2025-04-29","Semiconductor materials and devices","Advanced Memory and Neural Computing","Metal and Thin Film Mechanics","Semiconductor materials and interfaces","Advanced ceramic materials synthesis","6.0","2.0","2.0","2.0","1.0","6","Semiconductor materials and devices|Advanced Memory and Neural Computing|Metal and Thin Film Mechanics|Semiconductor materials and interfaces|Advanced ceramic materials synthesis"
"2025-04-30","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advancements in Semiconductor Devices and Circuit Design","Advanced ceramic materials synthesis","Advancements in Battery Materials","10.0","3.0","2.0","1.0","1.0","10","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advancements in Semiconductor Devices and Circuit Design|Advanced ceramic materials synthesis|Advancements in Battery Materials"
"2025-05-01","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advancements in Semiconductor Devices and Circuit Design","ZnO doping and properties","Advanced ceramic materials synthesis","50.0","14.0","7.0","6.0","5.0","50","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advancements in Semiconductor Devices and Circuit Design|ZnO doping and properties|Advanced ceramic materials synthesis"
"2025-05-02","Semiconductor materials and devices","Silicon Carbide Semiconductor Technologies","Copper Interconnects and Reliability","Corrosion Behavior and Inhibition","Ferroelectric and Negative Capacitance Devices","3.0","2.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Silicon Carbide Semiconductor Technologies|Copper Interconnects and Reliability|Corrosion Behavior and Inhibition|Ferroelectric and Negative Capacitance Devices"
"2025-05-03","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Diamond and Carbon-based Materials Research","Ferroelectric and Negative Capacitance Devices","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Diamond and Carbon-based Materials Research|Ferroelectric and Negative Capacitance Devices"
"2025-05-05","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Integrated Circuits and Semiconductor Failure Analysis","Semiconductor materials and interfaces","Silicon and Solar Cell Technologies","17.0","3.0","3.0","3.0","3.0","17","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Integrated Circuits and Semiconductor Failure Analysis|Semiconductor materials and interfaces|Silicon and Solar Cell Technologies"
"2025-05-06","Semiconductor materials and devices","Acoustic Wave Resonator Technologies","Advanced Memory and Neural Computing","Advanced Surface Polishing Techniques","Advancements in Photolithography Techniques","5.0","1.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Acoustic Wave Resonator Technologies|Advanced Memory and Neural Computing|Advanced Surface Polishing Techniques|Advancements in Photolithography Techniques"
"2025-05-07","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advancements in Semiconductor Devices and Circuit Design","Ferroelectric and Negative Capacitance Devices","GaN-based semiconductor devices and materials","4.0","2.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advancements in Semiconductor Devices and Circuit Design|Ferroelectric and Negative Capacitance Devices|GaN-based semiconductor devices and materials"
"2025-05-08","Semiconductor materials and devices","Advancements in Battery Materials","Semiconductor materials and interfaces","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","7.0","3.0","2.0","1.0","1.0","7","Semiconductor materials and devices|Advancements in Battery Materials|Semiconductor materials and interfaces|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides"
"2025-05-09","Semiconductor materials and devices","Integrated Circuits and Semiconductor Failure Analysis","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Advancements in Battery Materials","6.0","4.0","2.0","1.0","1.0","6","Semiconductor materials and devices|Integrated Circuits and Semiconductor Failure Analysis|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Advancements in Battery Materials"
"2025-05-10","Advancements in Semiconductor Devices and Circuit Design","Ferroelectric and Negative Capacitance Devices","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Advancements in Semiconductor Devices and Circuit Design|Ferroelectric and Negative Capacitance Devices|Semiconductor materials and devices"
"2025-05-11","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Copper Interconnects and Reliability","Electrodeposition and Electroless Coatings","VLSI and Analog Circuit Testing","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Copper Interconnects and Reliability|Electrodeposition and Electroless Coatings|VLSI and Analog Circuit Testing"
"2025-05-12","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Low-power high-performance VLSI design","Advanced Memory and Neural Computing","Advanced Sensor and Energy Harvesting Materials","5.0","3.0","2.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Low-power high-performance VLSI design|Advanced Memory and Neural Computing|Advanced Sensor and Energy Harvesting Materials"
"2025-05-13","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Copper Interconnects and Reliability","Molecular Junctions and Nanostructures","Semiconductor materials and interfaces","3.0","2.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Copper Interconnects and Reliability|Molecular Junctions and Nanostructures|Semiconductor materials and interfaces"
"2025-05-14","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Thin-Film Transistor Technologies","ZnO doping and properties","Advanced MEMS and NEMS Technologies","10.0","2.0","2.0","2.0","1.0","10","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Thin-Film Transistor Technologies|ZnO doping and properties|Advanced MEMS and NEMS Technologies"
"2025-05-15","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Catalytic Processes in Materials Science","Copper Interconnects and Reliability","5.0","1.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Catalytic Processes in Materials Science|Copper Interconnects and Reliability"
"2025-05-16","Semiconductor materials and devices","Advanced ceramic materials synthesis","Advancements in Semiconductor Devices and Circuit Design","Diamond and Carbon-based Materials Research","Ferroelectric and Piezoelectric Materials","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced ceramic materials synthesis|Advancements in Semiconductor Devices and Circuit Design|Diamond and Carbon-based Materials Research|Ferroelectric and Piezoelectric Materials"
"2025-05-17","Semiconductor materials and devices","Advanced Machining and Optimization Techniques","Advancements in Semiconductor Devices and Circuit Design","Integrated Circuits and Semiconductor Failure Analysis","Microfluidic and Capillary Electrophoresis Applications","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Machining and Optimization Techniques|Advancements in Semiconductor Devices and Circuit Design|Integrated Circuits and Semiconductor Failure Analysis|Microfluidic and Capillary Electrophoresis Applications"
"2025-05-18","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","3D IC and TSV technologies","Advanced Surface Polishing Techniques","9.0","3.0","2.0","1.0","1.0","9","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|3D IC and TSV technologies|Advanced Surface Polishing Techniques"
"2025-05-19","Semiconductor materials and devices","Advancements in Battery Materials","Electronic and Structural Properties of Oxides","Silicon Carbide Semiconductor Technologies","3D IC and TSV technologies","9.0","3.0","2.0","2.0","1.0","9","Semiconductor materials and devices|Advancements in Battery Materials|Electronic and Structural Properties of Oxides|Silicon Carbide Semiconductor Technologies|3D IC and TSV technologies"
"2025-05-20","Semiconductor materials and devices","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Copper Interconnects and Reliability","Machine Learning in Materials Science","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Copper Interconnects and Reliability|Machine Learning in Materials Science"
"2025-05-21","Semiconductor materials and devices","Advancements in Battery Materials","Advancements in Photolithography Techniques","Electron and X-Ray Spectroscopy Techniques","Electronic and Structural Properties of Oxides","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Battery Materials|Advancements in Photolithography Techniques|Electron and X-Ray Spectroscopy Techniques|Electronic and Structural Properties of Oxides"
"2025-05-22","Semiconductor materials and devices","Advanced Materials Characterization Techniques","Advanced Memory and Neural Computing","Diamond and Carbon-based Materials Research","Ga2O3 and related materials","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Materials Characterization Techniques|Advanced Memory and Neural Computing|Diamond and Carbon-based Materials Research|Ga2O3 and related materials"
"2025-05-23","Semiconductor materials and devices","Advanced Data Storage Technologies","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Copper-based nanomaterials and applications","6.0","1.0","1.0","1.0","1.0","6","Semiconductor materials and devices|Advanced Data Storage Technologies|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Copper-based nanomaterials and applications"
"2025-05-24","Semiconductor materials and devices","Advanced Memory and Neural Computing","Copper Interconnects and Reliability","GaN-based semiconductor devices and materials","Optical Coatings and Gratings","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Memory and Neural Computing|Copper Interconnects and Reliability|GaN-based semiconductor devices and materials|Optical Coatings and Gratings"
"2025-05-25","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Ferroelectric and Negative Capacitance Devices","Integrated Circuits and Semiconductor Failure Analysis","12.0","4.0","4.0","3.0","2.0","12","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Ferroelectric and Negative Capacitance Devices|Integrated Circuits and Semiconductor Failure Analysis"
"2025-05-26","Semiconductor materials and devices","Advancements in Photolithography Techniques","Advancements in Semiconductor Devices and Circuit Design","Electrocatalysts for Energy Conversion","Electron and X-Ray Spectroscopy Techniques","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Photolithography Techniques|Advancements in Semiconductor Devices and Circuit Design|Electrocatalysts for Energy Conversion|Electron and X-Ray Spectroscopy Techniques"
"2025-05-27","Semiconductor materials and devices","3D IC and TSV technologies","Integrated Circuits and Semiconductor Failure Analysis","Copper Interconnects and Reliability","Advanced Memory and Neural Computing","10.0","5.0","3.0","2.0","1.0","10","Semiconductor materials and devices|3D IC and TSV technologies|Integrated Circuits and Semiconductor Failure Analysis|Copper Interconnects and Reliability|Advanced Memory and Neural Computing"
"2025-05-28","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advancements in Battery Materials","Metal and Thin Film Mechanics","Silicon Carbide Semiconductor Technologies","10.0","3.0","2.0","2.0","2.0","10","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advancements in Battery Materials|Metal and Thin Film Mechanics|Silicon Carbide Semiconductor Technologies"
"2025-05-29","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Catalytic Processes in Materials Science","Copper Interconnects and Reliability","Diamond and Carbon-based Materials Research","7.0","2.0","1.0","1.0","1.0","7","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Catalytic Processes in Materials Science|Copper Interconnects and Reliability|Diamond and Carbon-based Materials Research"
"2025-05-30","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Copper Interconnects and Reliability","Diamond and Carbon-based Materials Research","8.0","2.0","1.0","1.0","1.0","8","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Copper Interconnects and Reliability|Diamond and Carbon-based Materials Research"
"2025-05-31","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced ceramic materials synthesis","Advancements in Battery Materials","Advancements in Photolithography Techniques","6.0","2.0","1.0","1.0","1.0","6","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced ceramic materials synthesis|Advancements in Battery Materials|Advancements in Photolithography Techniques"
"2025-06-01","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","Thin-Film Transistor Technologies","GaN-based semiconductor devices and materials","54.0","9.0","9.0","8.0","7.0","54","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|Thin-Film Transistor Technologies|GaN-based semiconductor devices and materials"
"2025-06-02","Semiconductor materials and devices","Copper Interconnects and Reliability","Advancements in Semiconductor Devices and Circuit Design","Plasma Diagnostics and Applications","3D IC and TSV technologies","22.0","10.0","3.0","3.0","2.0","22","Semiconductor materials and devices|Copper Interconnects and Reliability|Advancements in Semiconductor Devices and Circuit Design|Plasma Diagnostics and Applications|3D IC and TSV technologies"
"2025-06-03","Semiconductor materials and devices","Semiconductor materials and interfaces","Electron and X-Ray Spectroscopy Techniques","Integrated Circuits and Semiconductor Failure Analysis","Silicon Nanostructures and Photoluminescence","3.0","2.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Semiconductor materials and interfaces|Electron and X-Ray Spectroscopy Techniques|Integrated Circuits and Semiconductor Failure Analysis|Silicon Nanostructures and Photoluminescence"
"2025-06-04","Semiconductor materials and devices","Electron and X-Ray Spectroscopy Techniques","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Anodic Oxide Films and Nanostructures","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Electron and X-Ray Spectroscopy Techniques|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Anodic Oxide Films and Nanostructures"
"2025-06-05","Semiconductor materials and devices","Diamond and Carbon-based Materials Research","Metal and Thin Film Mechanics","Semiconductor materials and interfaces","Advanced Chemical Physics Studies","7.0","2.0","2.0","2.0","1.0","7","Semiconductor materials and devices|Diamond and Carbon-based Materials Research|Metal and Thin Film Mechanics|Semiconductor materials and interfaces|Advanced Chemical Physics Studies"
"2025-06-06","Semiconductor materials and devices","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Metal and Thin Film Mechanics","Semiconductor Quantum Structures and Devices","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Metal and Thin Film Mechanics|Semiconductor Quantum Structures and Devices"
"2025-06-08","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Ferroelectric and Negative Capacitance Devices","Thin-Film Transistor Technologies","36.0","21.0","6.0","6.0","4.0","36","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Ferroelectric and Negative Capacitance Devices|Thin-Film Transistor Technologies"
"2025-06-09","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advanced Memory and Neural Computing","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","9.0","3.0","1.0","1.0","1.0","9","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advanced Memory and Neural Computing|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design"
"2025-06-10","Semiconductor materials and devices","ZnO doping and properties","Advancements in Semiconductor Devices and Circuit Design","GaN-based semiconductor devices and materials","Electronic and Structural Properties of Oxides","13.0","4.0","3.0","3.0","2.0","13","Semiconductor materials and devices|ZnO doping and properties|Advancements in Semiconductor Devices and Circuit Design|GaN-based semiconductor devices and materials|Electronic and Structural Properties of Oxides"
"2025-06-11","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Advancements in Battery Materials","Ferroelectric and Negative Capacitance Devices","6.0","2.0","2.0","1.0","1.0","6","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Advancements in Battery Materials|Ferroelectric and Negative Capacitance Devices"
"2025-06-12","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","ZnO doping and properties","Advancements in Semiconductor Devices and Circuit Design","Catalytic Processes in Materials Science","5.0","2.0","2.0","1.0","1.0","5","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|ZnO doping and properties|Advancements in Semiconductor Devices and Circuit Design|Catalytic Processes in Materials Science"
"2025-06-13","Semiconductor materials and devices","ZnO doping and properties","Copper Interconnects and Reliability","Electronic and Structural Properties of Oxides","Ferroelectric and Negative Capacitance Devices","6.0","2.0","1.0","1.0","1.0","6","Semiconductor materials and devices|ZnO doping and properties|Copper Interconnects and Reliability|Electronic and Structural Properties of Oxides|Ferroelectric and Negative Capacitance Devices"
"2025-06-14","Electronic and Structural Properties of Oxides","Semiconductor materials and devices","Semiconductor materials and interfaces","","","1.0","1.0","1.0","","","1","Electronic and Structural Properties of Oxides|Semiconductor materials and devices|Semiconductor materials and interfaces"
"2025-06-15","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Analytical Chemistry and Sensors","Copper Interconnects and Reliability","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Analytical Chemistry and Sensors|Copper Interconnects and Reliability"
"2025-06-16","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Plasma Diagnostics and Applications","Catalytic Processes in Materials Science","Electrical and Thermal Properties of Materials","8.0","4.0","2.0","1.0","1.0","8","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Plasma Diagnostics and Applications|Catalytic Processes in Materials Science|Electrical and Thermal Properties of Materials"
"2025-06-17","Advancements in Battery Materials","Semiconductor materials and devices","","","","1.0","1.0","","","","1","Advancements in Battery Materials|Semiconductor materials and devices"
"2025-06-18","Semiconductor materials and devices","Ga2O3 and related materials","Nanowire Synthesis and Applications","Copper Interconnects and Reliability","Electrodeposition and Electroless Coatings","4.0","2.0","2.0","1.0","1.0","4","Semiconductor materials and devices|Ga2O3 and related materials|Nanowire Synthesis and Applications|Copper Interconnects and Reliability|Electrodeposition and Electroless Coatings"
"2025-06-19","GaN-based semiconductor devices and materials","Radiation Effects in Electronics","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","GaN-based semiconductor devices and materials|Radiation Effects in Electronics|Semiconductor materials and devices"
"2025-06-20","Semiconductor materials and devices","Advanced Memory and Neural Computing","Ga2O3 and related materials","Advancements in Semiconductor Devices and Circuit Design","Diamond and Carbon-based Materials Research","8.0","2.0","2.0","1.0","1.0","8","Semiconductor materials and devices|Advanced Memory and Neural Computing|Ga2O3 and related materials|Advancements in Semiconductor Devices and Circuit Design|Diamond and Carbon-based Materials Research"
"2025-06-21","Copper Interconnects and Reliability","Electrodeposition and Electroless Coatings","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Copper Interconnects and Reliability|Electrodeposition and Electroless Coatings|Semiconductor materials and devices"
"2025-06-22","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Atomic and Subatomic Physics Research","Ferroelectric and Negative Capacitance Devices","GaN-based semiconductor devices and materials","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Atomic and Subatomic Physics Research|Ferroelectric and Negative Capacitance Devices|GaN-based semiconductor devices and materials"
"2025-06-23","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Diamond and Carbon-based Materials Research","Electronic and Structural Properties of Oxides","12.0","3.0","2.0","2.0","2.0","12","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Diamond and Carbon-based Materials Research|Electronic and Structural Properties of Oxides"
"2025-06-24","Semiconductor materials and devices","3D IC and TSV technologies","Advanced Memory and Neural Computing","Analytical Chemistry and Sensors","Electronic Packaging and Soldering Technologies","5.0","1.0","1.0","1.0","1.0","5","Semiconductor materials and devices|3D IC and TSV technologies|Advanced Memory and Neural Computing|Analytical Chemistry and Sensors|Electronic Packaging and Soldering Technologies"
"2025-06-25","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Copper Interconnects and Reliability","Advancements in Battery Materials","Electron and X-Ray Spectroscopy Techniques","8.0","2.0","2.0","1.0","1.0","8","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Copper Interconnects and Reliability|Advancements in Battery Materials|Electron and X-Ray Spectroscopy Techniques"
"2025-06-26","Semiconductor materials and devices","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Advanced Battery Technologies Research","Advanced materials and composites","6.0","2.0","2.0","1.0","1.0","6","Semiconductor materials and devices|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Advanced Battery Technologies Research|Advanced materials and composites"
"2025-06-27","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Analytical Chemistry and Sensors","Ferroelectric and Negative Capacitance Devices","Advanced Data Storage Technologies","8.0","5.0","2.0","2.0","1.0","8","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Analytical Chemistry and Sensors|Ferroelectric and Negative Capacitance Devices|Advanced Data Storage Technologies"
"2025-06-28","Boron and Carbon Nanomaterials Research","Ion-surface interactions and analysis","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Boron and Carbon Nanomaterials Research|Ion-surface interactions and analysis|Semiconductor materials and devices"
"2025-06-29","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Ferroelectric and Negative Capacitance Devices","Acoustic Wave Resonator Technologies","7.0","3.0","2.0","2.0","1.0","7","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Ferroelectric and Negative Capacitance Devices|Acoustic Wave Resonator Technologies"
"2025-06-30","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Semiconductor materials and interfaces","Advanced Sensor and Energy Harvesting Materials","Advancements in Battery Materials","8.0","2.0","2.0","1.0","1.0","8","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Semiconductor materials and interfaces|Advanced Sensor and Energy Harvesting Materials|Advancements in Battery Materials"
"2025-07-01","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Metal and Thin Film Mechanics","55.0","15.0","9.0","7.0","7.0","55","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Metal and Thin Film Mechanics"
"2025-07-02","Semiconductor materials and devices","GaN-based semiconductor devices and materials","Integrated Circuits and Semiconductor Failure Analysis","Advanced Memory and Neural Computing","Advancements in Battery Materials","7.0","2.0","2.0","1.0","1.0","7","Semiconductor materials and devices|GaN-based semiconductor devices and materials|Integrated Circuits and Semiconductor Failure Analysis|Advanced Memory and Neural Computing|Advancements in Battery Materials"
"2025-07-03","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advanced ceramic materials synthesis","Catalysis and Oxidation Reactions","Catalytic Processes in Materials Science","7.0","1.0","1.0","1.0","1.0","7","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advanced ceramic materials synthesis|Catalysis and Oxidation Reactions|Catalytic Processes in Materials Science"
"2025-07-04","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","GaN-based semiconductor devices and materials","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|GaN-based semiconductor devices and materials"
"2025-07-06","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Integrated Circuits and Semiconductor Failure Analysis","Physics of Superconductivity and Magnetism","Radiation Effects in Electronics","4.0","3.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Integrated Circuits and Semiconductor Failure Analysis|Physics of Superconductivity and Magnetism|Radiation Effects in Electronics"
