date,pub_count,close_mean,ret_1d,ret_fwd_5d,volume_sum,vol_4w,vol_growth,vol_z,pub_4w,pub_growth,pub_z,y_up_5d,top1,top2,top3,top4,top5,top1_count,top2_count,top3_count,top4_count,top5_count,total_publications,top1_share,top2_share,top3_share,top4_share,top5_share,top_list
2025-04-29,3,103.315,0.0031069469391717,-0.0525577118521028,11568889,347807034.0,0.3274271875851953,0.2273298885405688,48.0,,-0.06733580788893963,0,Bacterial Genetics and Biotechnology,Bacterial biofilms and quorum sensing,Antibiotic Resistance in Bacteria,Bacteriophages and microbial interactions,Microbial Metabolic Engineering and Bioproduction,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|Microbial Metabolic Engineering and Bioproduction
2025-04-30,5,104.765,0.0140347481004694,-0.0609936524602682,10738172,338629958.0,-0.0718061172511898,0.0168709965686932,43.0,0.6666666666666667,0.4913156765031359,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Bacterial biofilms and quorum sensing,Lipid Membrane Structure and Behavior,RNA and protein synthesis mechanisms,5.0,3.0,1.0,1.0,1.0,12.0,1.0,0.6,0.2,0.2,0.2,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Bacterial biofilms and quorum sensing|Lipid Membrane Structure and Behavior|RNA and protein synthesis mechanisms
2025-05-01,4,103.69,-0.010261060468668,-0.0489921882534476,11049794,333929416.0,0.0290200231473289,0.0849052957565759,43.0,-0.19999999999999996,0.20864090372050975,0,Bacterial Genetics and Biotechnology,Genomics and Phylogenetic Studies,Cancer Research and Treatments,Machine Learning in Bioinformatics,Microbial Metabolic Engineering and Bioproduction,4.0,2.0,1.0,1.0,1.0,11.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|Cancer Research and Treatments|Machine Learning in Bioinformatics|Microbial Metabolic Engineering and Bioproduction
2025-05-02,0,105.05,0.0131160189024979,-0.0812946216087577,12154886,333901120.0,0.1000101902352206,0.3347834912132962,40.0,-1.0,-0.9101890781456224,0,,,,,,,,,,,,,,,,,
2025-05-05,2,104.255,-0.0075678248453118,-0.0336194906719101,7249073,314070342.0,-0.4036083102712769,-1.0979253676451637,40.0,,-0.3420629771626883,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Gene Regulatory Network Analysis,Microbial Fuel Cells and Bioremediation,Protein Structure and Dynamics,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Gene Regulatory Network Analysis|Microbial Fuel Cells and Bioremediation|Protein Structure and Dynamics
2025-05-06,4,97.885,-0.0611001870413889,0.0066915257700361,35997847,323752388.0,3.9658552203847304,3.171484645874602,41.0,1.0,0.21905998383182168,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Advanced biosensing and bioanalysis techniques,Bacteriophages and microbial interactions,Escherichia coli research studies,4.0,2.0,1.0,1.0,1.0,12.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Advanced biosensing and bioanalysis techniques|Bacteriophages and microbial interactions|Escherichia coli research studies
2025-05-07,3,98.375,0.0050058742401799,-0.0175857687420583,14360082,313834646.0,-0.6010849759987035,0.7218279502566358,42.0,-0.25,-0.03949566641489713,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Clostridium difficile and Clostridium perfringens research,Enzyme Structure and Function,Ion channel regulation and function,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Clostridium difficile and Clostridium perfringens research|Enzyme Structure and Function|Ion channel regulation and function
2025-05-08,0,98.61,0.0023888182973317,-0.0020281918669508,20895142,295003404.0,0.455085145056971,1.6826508114046703,40.0,-1.0,-0.9033410225549839,0,,,,,,,,,,,,,,,,,
2025-05-09,2,96.51,-0.0212960146029816,0.0370946015956896,13749860,282690703.0,-0.3419590065480292,0.5704285034196771,41.0,,-0.3181432393059969,1,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacteriophages and microbial interactions,Carbohydrate Chemistry and Synthesis,Probiotics and Fermented Foods,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|Carbohydrate Chemistry and Synthesis|Probiotics and Fermented Foods
2025-05-12,5,100.75,0.04393327116361,0.0036228287841191,22819339,287351873.0,0.659605188707376,1.8884732155968416,44.0,1.5,0.5491854242487236,1,Bacterial Genetics and Biotechnology,Genomics and Phylogenetic Studies,Antibiotic Resistance in Bacteria,Bacteriophages and microbial interactions,Cancer Research and Treatments,5.0,2.0,1.0,1.0,1.0,15.0,1.0,0.4,0.2,0.2,0.2,Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|Cancer Research and Treatments
2025-05-13,4,98.54,-0.0219354838709677,0.0456159935051756,18336958,289031507.0,-0.19642904643294,1.2942725135771018,47.0,-0.19999999999999996,0.24744725656094557,1,Bacterial Genetics and Biotechnology,Bacterial biofilms and quorum sensing,Biochemical and Structural Characterization,Evolution and Genetic Dynamics,Microbial Metabolism and Applications,4.0,2.0,1.0,1.0,1.0,11.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Biochemical and Structural Characterization|Evolution and Genetic Dynamics|Microbial Metabolism and Applications
2025-05-14,3,96.645,-0.019230769230769,0.0399917222825803,16205361,294584258.0,-0.1162459443927395,0.9605882027145254,50.0,-0.25,-0.044364355574022754,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Genomics and Phylogenetic Studies,Protein Structure and Dynamics,RNA and protein synthesis mechanisms,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Genomics and Phylogenetic Studies|Protein Structure and Dynamics|RNA and protein synthesis mechanisms
2025-05-15,3,98.41,0.0182627140565987,0.0195610202215223,13107477,297093665.0,-0.1911641462353106,0.4069915313269579,50.0,0.0,-0.0467205092531089,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Genomics and Phylogenetic Studies,Bacterial biofilms and quorum sensing,RNA and protein synthesis mechanisms,3.0,2.0,2.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Genomics and Phylogenetic Studies|Bacterial biofilms and quorum sensing|RNA and protein synthesis mechanisms
2025-05-16,3,100.09,0.0170714358296921,0.0005495054450994,11154746,296627290.0,-0.1489784037004222,-0.0110280188697354,51.0,0.0,-0.049079082213724534,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacteriophages and microbial interactions,Amino Acid Enzymes and Metabolism,,3.0,3.0,2.0,1.0,,9.0,1.0,1.0,0.6666666666666666,0.3333333333333333,,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Amino Acid Enzymes and Metabolism
2025-05-19,7,101.115,0.0102407832950344,-0.000395589180636,8486509,291856554.0,-0.2392019504523007,-0.7173965246731375,54.0,1.3333333333333335,1.113867081180508,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Evolution and Genetic Dynamics,RNA and protein synthesis mechanisms,Bacterial biofilms and quorum sensing,7.0,6.0,5.0,2.0,1.0,21.0,1.0,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.14285714285714285,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Evolution and Genetic Dynamics|RNA and protein synthesis mechanisms|Bacterial biofilms and quorum sensing
2025-05-20,3,103.035,0.0189882806705234,-0.0261561605279758,15499431,292323044.0,0.8263612281563597,0.8456585657354982,56.0,-0.5714285714285714,-0.05813502511380528,0,Bacterial Genetics and Biotechnology,CRISPR and Genetic Engineering,Cancer Research and Treatments,Enzyme Structure and Function,Escherichia coli research studies,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|CRISPR and Genetic Engineering|Cancer Research and Treatments|Enzyme Structure and Function|Escherichia coli research studies
2025-05-21,5,100.51,-0.0245062357451352,0.0183066361556063,15040272,290643068.0,-0.0296242487869393,0.8096801379685787,61.0,0.6666666666666667,0.5226457739848563,1,Bacterial Genetics and Biotechnology,Genomics and Phylogenetic Studies,Antibiotic Resistance in Bacteria,Bacteriophages and microbial interactions,DNA and Nucleic Acid Chemistry,5.0,2.0,1.0,1.0,1.0,15.0,1.0,0.4,0.2,0.2,0.2,Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|DNA and Nucleic Acid Chemistry
2025-05-22,4,100.335,-0.0017411202865385,0.001195993422036,9169075,285786886.0,-0.3903650811634257,-0.5067426316190159,62.0,-0.19999999999999996,0.22996414055333675,1,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,CRISPR and Genetic Engineering,4.0,2.0,2.0,2.0,1.0,12.0,1.0,0.5,0.5,0.5,0.25,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|CRISPR and Genetic Engineering
2025-05-23,1,100.145,-0.0018936562515572,0.0232662639173197,6810885,283109070.0,-0.2571895202078726,-1.2814555350116257,61.0,-0.75,-0.6480807597412219,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,CRISPR and Genetic Engineering,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering
2025-05-27,5,101.075,0.0092865345249386,0.0248330447687363,17177440,291571238.0,1.522056972038142,1.1703482206384406,66.0,4.0,0.5257943268715733,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,CRISPR and Genetic Engineering,Escherichia coli research studies,Antibiotic Resistance in Bacteria,5.0,3.0,2.0,2.0,1.0,15.0,1.0,0.6,0.4,0.4,0.2,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering|Escherichia coli research studies|Antibiotic Resistance in Bacteria
2025-05-28,0,100.34,-0.0072718278506058,0.0344827586206897,10611050,290613399.0,-0.3822682541752438,-0.1025849094821244,63.0,-1.0,-0.9358520105132611,1,,,,,,,,,,,,,,,,,
2025-05-29,2,102.35,0.0200318915686663,0.0142647777234978,11096945,290972172.0,0.045791415552655,0.0159268489895275,60.0,,-0.3439091855112796,1,Bacterial Genetics and Biotechnology,Bacillus and Francisella bacterial research,Bacteriophages and microbial interactions,Microbial Metabolic Engineering and Bioproduction,RNA and protein synthesis mechanisms,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Bacillus and Francisella bacterial research|Bacteriophages and microbial interactions|Microbial Metabolic Engineering and Bioproduction|RNA and protein synthesis mechanisms
2025-05-30,3,100.455,-0.018514899853444,0.0513165098800458,18580238,298502616.0,0.6743561403611535,1.3776909348923032,59.0,0.5,-0.05112163568410908,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Escherichia coli research studies,Protein Structure and Dynamics,Vibrio bacteria research studies,3.0,2.0,2.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Escherichia coli research studies|Protein Structure and Dynamics|Vibrio bacteria research studies
2025-06-02,7,102.475,0.0201085062963515,0.0337155403757014,15257871,301605601.0,-0.1788118645197117,0.8453833396315671,66.0,1.3333333333333335,1.107797079740534,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Amino Acid Enzymes and Metabolism,Antibiotic Resistance in Bacteria,Bacillus and Francisella bacterial research,7.0,2.0,1.0,1.0,1.0,21.0,1.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Amino Acid Enzymes and Metabolism|Antibiotic Resistance in Bacteria|Bacillus and Francisella bacterial research
2025-06-03,1,103.585,0.0108319102220055,0.0333059805956459,14816954,309173482.0,-0.0288976751736858,0.75651288159206,65.0,-0.8571428571428572,-0.6375796527153397,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms
2025-06-04,3,103.8,0.002075590095091,0.0223025048169556,10014798,283190433.0,-0.324098731763627,-0.2920575480044753,64.0,2.0,-0.05314293048388312,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,CRISPR and Genetic Engineering,Genomics and Phylogenetic Studies,Machine Learning in Bioinformatics,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering|Genomics and Phylogenetic Studies|Machine Learning in Bioinformatics
2025-06-05,1,103.81,9.633911368012173e-05,0.0276466621712745,9562770,278393121.0,-0.0451360077357526,-0.4070486065260333,62.0,-0.6666666666666667,-0.6232030926024957,1,Antimicrobial Resistance in Staphylococcus,Bacterial Genetics and Biotechnology,Bacterial biofilms and quorum sensing,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Antimicrobial Resistance in Staphylococcus|Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing
2025-06-06,2,105.61,0.0173393700028898,0.0017990720575702,10800841,268298820.0,0.1294678215621625,-0.0890434636788976,64.0,1.0,-0.3318141911786961,1,Bacterial Genetics and Biotechnology,Vibrio bacteria research studies,Bacterial biofilms and quorum sensing,Gut microbiota and health,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|Vibrio bacteria research studies|Bacterial biofilms and quorum sensing|Gut microbiota and health
2025-06-09,3,105.93,0.0030300160969605,-0.0030208628339469,14141368,268690328.0,0.3092839714981454,0.62404229020331,65.0,0.5,-0.037387514499008005,0,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacterial biofilms and quorum sensing,CRISPR and Genetic Engineering,Gene Regulatory Network Analysis,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|CRISPR and Genetic Engineering|Gene Regulatory Network Analysis
2025-06-10,3,107.035,0.0104314169734729,-0.031064605035736,14838237,260709226.0,0.0492787543609642,0.7422789067330481,63.0,0.0,-0.037387514499008005,0,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacteriophages and microbial interactions,Cellular transport and secretion,Gene Regulatory Network Analysis,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|Cellular transport and secretion|Gene Regulatory Network Analysis
2025-06-11,1,106.115,-0.0085953192880832,-0.017905102954342,14710985,257083253.0,-0.0085759514422097,0.707276969526426,60.0,-0.6666666666666667,-0.6232030926024957,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Legume Nitrogen Fixing Symbiosis,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Legume Nitrogen Fixing Symbiosis
2025-06-12,2,106.68,0.0053244121943174,-0.0256374203224598,10889159,251767051.0,-0.2597940246693202,-0.1089200436645483,59.0,1.0,-0.3291072511496326,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Gut microbiota and health,Microbial Natural Products and Biosynthesis,RNA and protein synthesis mechanisms,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Gut microbiota and health|Microbial Natural Products and Biosynthesis|RNA and protein synthesis mechanisms
2025-06-13,1,105.8,-0.0082489688788902,-0.0207466918714556,14377326,253036900.0,0.3203339211044673,0.6286956808736902,57.0,-0.5,-0.6266756160325002,0,Bacterial Genetics and Biotechnology,Bacterial biofilms and quorum sensing,Bacteriophages and microbial interactions,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions
2025-06-16,4,105.61,-0.0017958412098298,4.7344001514959544e-05,11494694,253376848.0,-0.2004984793417079,0.0098747443420412,58.0,3.0,0.25053627604957657,1,Bacterial Genetics and Biotechnology,Escherichia coli research studies,Antibiotic Resistance in Bacteria,Bacteriophages and microbial interactions,CRISPR and Genetic Engineering,4.0,2.0,1.0,1.0,1.0,12.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Escherichia coli research studies|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering
2025-06-17,5,103.71,-0.0179907205757031,0.0122456850834056,13789877,258680216.0,0.1996732579397067,0.5027925568796336,56.0,0.25,0.5381568671106749,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,ATP Synthase and ATPases Research,Bacterial biofilms and quorum sensing,5.0,2.0,2.0,1.0,1.0,15.0,1.0,0.4,0.4,0.2,0.2,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|ATP Synthase and ATPases Research|Bacterial biofilms and quorum sensing
2025-06-18,2,104.215,0.0048693472182046,0.0108429688624478,10435022,253615807.0,-0.2432838958607099,-0.2537520490404389,55.0,-0.6,-0.33772414643839027,1,Bacterial Genetics and Biotechnology,Genomics and Phylogenetic Studies,Infections and bacterial resistance,RNA and protein synthesis mechanisms,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|Infections and bacterial resistance|RNA and protein synthesis mechanisms
2025-06-20,5,103.945,-0.0025907978697885,0.0076482755303286,9745158,248320693.0,-0.0661104499827599,-0.440285784752228,55.0,1.5,0.5413742469517429,1,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Enzyme Structure and Function,RNA and protein synthesis mechanisms,CRISPR and Genetic Engineering,5.0,2.0,2.0,2.0,1.0,15.0,1.0,0.4,0.4,0.4,0.2,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Enzyme Structure and Function|RNA and protein synthesis mechanisms|CRISPR and Genetic Engineering
2025-06-23,6,103.605,-0.0032709606041656,0.010762028859611,13443414,252595032.0,0.3794967716275097,0.4304103315244784,57.0,0.19999999999999996,0.824050667488908,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Antibiotic Resistance in Bacteria,Amino Acid Enzymes and Metabolism,Biochemical and Molecular Research,6.0,3.0,2.0,1.0,1.0,18.0,1.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Antibiotic Resistance in Bacteria|Amino Acid Enzymes and Metabolism|Biochemical and Molecular Research
2025-06-24,7,105.615,0.0194006080787607,-0.0024617715286654,11260428,257044575.0,-0.1623833053121773,-0.0452693703570009,63.0,0.16666666666666674,1.102441406245458,0,Bacterial Genetics and Biotechnology,Evolution and Genetic Dynamics,Bacteriophages and microbial interactions,Bacterial biofilms and quorum sensing,Carbohydrate Chemistry and Synthesis,7.0,5.0,4.0,1.0,1.0,21.0,1.0,0.7142857142857143,0.5714285714285714,0.14285714285714285,0.14285714285714285,Bacterial Genetics and Biotechnology|Evolution and Genetic Dynamics|Bacteriophages and microbial interactions|Bacterial biofilms and quorum sensing|Carbohydrate Chemistry and Synthesis
2025-06-25,1,104.98,-0.0060124035411637,0.0208611164031247,8271307,248138442.0,-0.2654535866665104,-0.8835279636147133,59.0,-0.8571428571428572,-0.6538226886120433,1,Bacterial Genetics and Biotechnology,Genomics and Phylogenetic Studies,Microbial Metabolic Engineering and Bioproduction,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|Microbial Metabolic Engineering and Bioproduction
2025-06-26,2,105.345,0.0034768527338542,0.0215957093359913,11045579,248572971.0,0.335409143923687,-0.0840946176987735,61.0,1.0,-0.36064952574685666,1,Bacterial Genetics and Biotechnology,Amino Acid Enzymes and Metabolism,Antibiotic Resistance in Bacteria,Enzyme Structure and Function,Probiotics and Fermented Foods,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Amino Acid Enzymes and Metabolism|Antibiotic Resistance in Bacteria|Enzyme Structure and Function|Probiotics and Fermented Foods
2025-06-27,2,104.74,-0.0057430347904503,0.0105976704219972,12546562,250022588.0,0.1358899338821442,0.2606697076454566,61.0,0.0,-0.352104176816739,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacteriophages and microbial interactions,Enzyme Structure and Function,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Enzyme Structure and Function
2025-06-30,4,104.72,-0.0001909490166126,0.0219633307868603,10019956,241462306.0,-0.2013783536876476,-0.3930673852693545,62.0,1.0,0.22694865913587023,1,Bacterial Genetics and Biotechnology,Bacterial biofilms and quorum sensing,Antibiotic Resistance in Bacteria,Escherichia coli research studies,Fungal and yeast genetics research,4.0,2.0,1.0,1.0,1.0,12.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|Antibiotic Resistance in Bacteria|Escherichia coli research studies|Fungal and yeast genetics research
2025-07-01,7,105.355,0.0060637891520243,0.0448483697973518,13304315,239508750.0,0.3277817786824613,0.4042348975651244,62.0,0.75,1.0991631074391692,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Enzyme Structure and Function,Escherichia coli research studies,Genomics and Phylogenetic Studies,7.0,2.0,2.0,2.0,2.0,21.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Enzyme Structure and Function|Escherichia coli research studies|Genomics and Phylogenetic Studies
2025-07-02,2,107.17000000000002,0.0172274690332687,0.0358775776803208,12525845,237217641.0,-0.0585125953497042,0.2243994928442249,63.0,-0.7142857142857143,-0.37071806786480477,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Antibiotic Resistance in Bacteria,Genomics and Phylogenetic Studies,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Antibiotic Resistance in Bacteria|Genomics and Phylogenetic Studies
2025-07-03,2,107.62,0.0041989362694783,0.0156569410890168,5615007,232817850.0,-0.5517262907213046,-2.060896650437752,62.0,0.0,-0.365926640127985,1,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacteriophages and microbial interactions,Escherichia coli research studies,Probiotics and Fermented Foods,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|Escherichia coli research studies|Probiotics and Fermented Foods
2025-07-07,6,105.85,-0.0164467571083443,0.039962210675484,10482101,233737181.0,0.8668010565258422,-0.286213274196899,67.0,2.0,0.8021759021346594,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacteriophages and microbial interactions,CRISPR and Genetic Engineering,Enzyme Structure and Function,6.0,3.0,1.0,1.0,1.0,16.0,1.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering|Enzyme Structure and Function
2025-07-08,2,107.02,0.0110533774208787,0.0042982620071014,11953057,234889397.0,0.1403302639423145,0.0843258581713509,67.0,-0.6666666666666667,-0.40704135866684654,1,Bacterial Genetics and Biotechnology,Enzyme Structure and Function,Amino Acid Enzymes and Metabolism,RNA and protein synthesis mechanisms,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|Enzyme Structure and Function|Amino Acid Enzymes and Metabolism|RNA and protein synthesis mechanisms
2025-07-09,6,110.08,0.0285927863950661,-0.0052688953488372,17329779,238077808.0,0.4498198243344777,1.1338880578659194,70.0,2.0,1.1173105684245732,0,Bacterial Genetics and Biotechnology,Protein Structure and Dynamics,RNA and protein synthesis mechanisms,Amino Acid Enzymes and Metabolism,Bacteriophages and microbial interactions,6.0,2.0,2.0,1.0,1.0,18.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,Bacterial Genetics and Biotechnology|Protein Structure and Dynamics|RNA and protein synthesis mechanisms|Amino Acid Enzymes and Metabolism|Bacteriophages and microbial interactions
2025-07-10,1,111.015,0.0084938226744186,-0.0097734540377425,11425671,234665242.0,-0.3406914767926353,-0.0817198356913569,68.0,-0.8333333333333334,-0.7934198137075532,0,Bacterial Genetics and Biotechnology,Genomics and Phylogenetic Studies,Protist diversity and phylogeny,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Genomics and Phylogenetic Studies|Protist diversity and phylogeny
2025-07-11,1,109.305,-0.0154033238751519,-0.0119390695759572,9369993,229324250.0,-0.1799174858089297,-0.6553265710545684,68.0,0.0,-0.7827345304256017,0,Bacterial Genetics and Biotechnology,Escherichia coli research studies,RNA and protein synthesis mechanisms,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Escherichia coli research studies|RNA and protein synthesis mechanisms
2025-07-14,0,110.07999999999998,0.0070902520470241,-0.0234374999999998,7156942,225592033.0,-0.2361849149727219,-1.4278533830744369,66.0,-1.0,-1.148775781936283,0,,,,,,,,,,,,,,,,,
2025-07-15,3,107.48,-0.0236191860465114,0.0214458503907704,13581624,224796331.0,0.8976853522076886,0.4337804531420703,68.0,,-0.009114847035725477,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,GABA and Rice Research,Genomics and Phylogenetic Studies,Ion Transport and Channel Regulation,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|GABA and Rice Research|Genomics and Phylogenetic Studies|Ion Transport and Channel Regulation
